Plate,Well,Characteristics [Organism 1],Term Source 1 REF,Term Source 1 Accession,Characteristics [Organism 2],Term Source 2 REF,Term Source 2 Accession,Characteristics [Cell Line],Term Source 3 REF,Term Source 3 Accession,Compound Name,Compound PubChem CID,Compound PubChem URL,Compound Concentration (microMolar),CAS,Compound SMILES,Experimental Condition [DMSO solvent],Control Type,Comment [Control Type Comments],Quality Control,Comment [Quality Control Comments],Channels
Za_BSF020768,A1,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,0.03%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Zb_BSF020769,E1,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,0.03%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Zb_BSF020769,E10,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,0.03%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Zb_BSF020769,E11,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,0.03%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Zb_BSF020769,E12,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,0.03%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Zb_BSF020769,E13,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,,positive control,inhibits herpesvirus replication,,,Hoechst:nuclei; GFP:infection
Zb_BSF020769,E14,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,,positive control,inhibits herpesvirus replication,,,Hoechst:nuclei; GFP:infection
Zb_BSF020769,E15,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,,positive control,inhibits herpesvirus replication,,,Hoechst:nuclei; GFP:infection
Zb_BSF020769,E16,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,,positive control,inhibits herpesvirus replication,,,Hoechst:nuclei; GFP:infection
Zb_BSF020769,E17,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,,positive control,inhibits herpesvirus replication,,,Hoechst:nuclei; GFP:infection
Zb_BSF020769,E18,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,,positive control,inhibits herpesvirus replication,,,Hoechst:nuclei; GFP:infection
Zb_BSF020769,E19,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,,positive control,inhibits herpesvirus replication,,,Hoechst:nuclei; GFP:infection
Zb_BSF020769,E2,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,0.03%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Zb_BSF020769,E20,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,,positive control,inhibits herpesvirus replication,,,Hoechst:nuclei; GFP:infection
Zb_BSF020769,E21,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,,positive control,inhibits herpesvirus replication,,,Hoechst:nuclei; GFP:infection
Zb_BSF020769,E22,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,,positive control,inhibits herpesvirus replication,,,Hoechst:nuclei; GFP:infection
Zb_BSF020769,E23,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,,positive control,inhibits herpesvirus replication,,,Hoechst:nuclei; GFP:infection
Zb_BSF020769,E24,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,,positive control,inhibits herpesvirus replication,,,Hoechst:nuclei; GFP:infection
Zb_BSF020769,E3,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,0.03%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Zb_BSF020769,E4,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,0.03%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Zb_BSF020769,E5,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,0.03%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Zb_BSF020769,E6,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,0.03%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Zb_BSF020769,E7,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,0.03%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Zb_BSF020769,E8,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,0.03%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Zb_BSF020769,E9,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,0.03%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Zb_BSF020769,F1,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,0.03%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Zb_BSF020769,F10,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,0.03%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Zb_BSF020769,F11,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,0.03%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Zb_BSF020769,F12,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,0.03%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Zb_BSF020769,F13,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,,positive control,inhibits herpesvirus replication,,,Hoechst:nuclei; GFP:infection
Zb_BSF020769,F14,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,,positive control,inhibits herpesvirus replication,,,Hoechst:nuclei; GFP:infection
Zb_BSF020769,F15,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,,positive control,inhibits herpesvirus replication,,,Hoechst:nuclei; GFP:infection
Zb_BSF020769,F16,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,,positive control,inhibits herpesvirus replication,,,Hoechst:nuclei; GFP:infection
Zb_BSF020769,F17,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,,positive control,inhibits herpesvirus replication,,,Hoechst:nuclei; GFP:infection
Zb_BSF020769,F18,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,,positive control,inhibits herpesvirus replication,,,Hoechst:nuclei; GFP:infection
Zb_BSF020769,F19,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,,positive control,inhibits herpesvirus replication,,,Hoechst:nuclei; GFP:infection
Zb_BSF020769,F2,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,0.03%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Zb_BSF020769,F20,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,,positive control,inhibits herpesvirus replication,,,Hoechst:nuclei; GFP:infection
Zb_BSF020769,F21,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,,positive control,inhibits herpesvirus replication,,,Hoechst:nuclei; GFP:infection
Zb_BSF020769,F22,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,,positive control,inhibits herpesvirus replication,,,Hoechst:nuclei; GFP:infection
Zb_BSF020769,F23,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,,positive control,inhibits herpesvirus replication,,,Hoechst:nuclei; GFP:infection
Zb_BSF020769,F24,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,,positive control,inhibits herpesvirus replication,,,Hoechst:nuclei; GFP:infection
Zb_BSF020769,F3,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,0.03%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Zb_BSF020769,F4,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,0.03%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Zb_BSF020769,F5,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,0.03%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Zb_BSF020769,F6,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,0.03%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Zb_BSF020769,F7,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,0.03%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Zb_BSF020769,F8,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,0.03%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Zb_BSF020769,F9,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,0.03%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Zb_BSF020769,G1,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,0.03%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Zb_BSF020769,G10,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,0.03%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Zb_BSF020769,G11,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,0.03%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Zb_BSF020769,G12,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,0.03%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Zb_BSF020769,G13,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,,positive control,inhibits herpesvirus replication,,,Hoechst:nuclei; GFP:infection
Zb_BSF020769,G14,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,,positive control,inhibits herpesvirus replication,,,Hoechst:nuclei; GFP:infection
Zb_BSF020769,G15,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,,positive control,inhibits herpesvirus replication,,,Hoechst:nuclei; GFP:infection
Zb_BSF020769,G16,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,,positive control,inhibits herpesvirus replication,,,Hoechst:nuclei; GFP:infection
Zb_BSF020769,G17,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,,positive control,inhibits herpesvirus replication,,,Hoechst:nuclei; GFP:infection
Zb_BSF020769,G18,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,,positive control,inhibits herpesvirus replication,,,Hoechst:nuclei; GFP:infection
Zb_BSF020769,G19,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,,positive control,inhibits herpesvirus replication,,,Hoechst:nuclei; GFP:infection
Zb_BSF020769,G2,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,0.03%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Zb_BSF020769,G20,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,,positive control,inhibits herpesvirus replication,,,Hoechst:nuclei; GFP:infection
Zb_BSF020769,G21,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,,positive control,inhibits herpesvirus replication,,,Hoechst:nuclei; GFP:infection
Zb_BSF020769,G22,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,,positive control,inhibits herpesvirus replication,,,Hoechst:nuclei; GFP:infection
Zb_BSF020769,G23,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,,positive control,inhibits herpesvirus replication,,,Hoechst:nuclei; GFP:infection
Zb_BSF020769,G24,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,,positive control,inhibits herpesvirus replication,,,Hoechst:nuclei; GFP:infection
Zb_BSF020769,G3,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,0.03%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Zb_BSF020769,G4,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,0.03%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
